Seconds,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas
1240.126,13.55622,22.21565,15.30478,9.710277,16.7789,19.8299,31.28999,24.01308,22.6404,12.03236,19.95239,26.60075,17.35349,28.2562,12.09909,12.09909,11.26972,12.1168,25.69091,11.27823,18.6234,18.16357,19.13293,12.74136,23.14588,16.65574,10.2235,18.12126,22.07242,33.474,24.51546,23.13963,13.38531,24.64507,29.04945,19.65783,28.81693,12.31509,12.31509,11.97106,14.02031,25.76127,11.15294,22.56545,19.77704,20.70656,10.56081,17.90715,44.96875,10.76819,38.5959,23.52621,69.93055,76.10087,30.02152,30.62435,59.74912,26.84254,44.87548,31.78269,31.01188,31.01188,27.87774,33.74289,31.114,12.45723,68.75494,42.57723,46.30666,11.66926,22.22879,10.34611,7.894973,13.93591,21.83208,31.64152,15.35673,25.00007,9.555564,8.803681,19.01332,14.12404,28.91111,9.893981,9.893981,6.603669,13.87233,29.33163,13.56045,17.50039,11.67268,17.69985,6.203878,15.54546,7.304463,5.437207,8.144639,14.11336,23.60978,10.70745,14.60909,4.343813,7.779602,9.011721,5.262494,13.79613,6.021773,6.021773,4.392276,7.13103,9.764684,8.939844,6.954763,5.381922,7.412033,12.32596,21.32845,11.28186,7.907739,14.27368,22.50877,33.03591,20.19765,24.89446,12.19845,17.55032,20.11728,15.54898,27.8203,10.55374,10.55374,8.457615,11.87929,29.63633,9.770805,17.94006,11.56501,15.9285,6.634049,11.1687,4.488163,4.268635,7.392479,11.38861,13.62383,12.47323,13.36485,5.624918,10.34508,10.83175,6.777664,14.04082,4.691258,4.691258,3.799817,5.23084,12.74591,6.130329,11.01718,8.902082,11.99789,29.57133,5.460982,18.7542,11.07141,19.56801,6.061842,17.69927,34.56992,21.8363,25.74793,47.75902,41.29145,25.48404,6.651476,16.27249,16.27249,18.53492,8.591366,46.68086,5.136731,64.28596,7.059408,13.53849,8.041444,15.28621,8.208381,6.458509,10.02524,13.76748,17.40776,8.84866,13.46372,9.094153,16.94648,15.32783,12.99244,17.54002,7.64787,7.64787,4.174824,8.65636,15.84818,7.668078,11.48776,5.871738,11.47766
1250.176,13.59085,22.14764,15.32776,9.68916,16.7533,19.8444,31.23852,24.01312,22.58113,12.03119,19.99106,26.61879,17.31423,28.2352,12.03409,12.03409,11.27162,12.06113,25.73664,11.28701,18.62875,18.12531,19.08875,12.76104,23.11488,16.56427,10.18588,18.17527,22.11941,33.4936,24.45396,23.04286,13.33669,24.66861,29.04043,19.66746,28.82296,12.18089,12.18089,11.97931,14.02521,25.76669,11.14182,22.56733,19.82569,20.68866,10.56833,17.91408,45.02908,10.76631,38.62321,23.54308,70.0106,76.21276,29.95145,30.69775,59.96089,26.93629,44.90043,31.78767,30.93202,30.93202,27.93446,33.78168,31.16458,12.44916,68.79616,42.62665,46.3157,11.63384,22.28309,10.31902,7.880191,13.89962,21.81134,31.50905,15.26446,24.5876,9.538739,8.834422,18.89991,14.15773,28.87925,9.800333,9.800333,6.592212,13.85396,29.23721,13.56812,17.41784,11.636,17.6203,6.12188,15.49206,7.261994,5.415301,8.199185,14.0687,23.54196,10.59319,14.68856,4.31823,7.781368,9.038987,5.202489,13.7399,5.978697,5.978697,4.399322,7.167195,9.769805,8.875475,6.985675,5.42246,7.428767,12.36955,21.34528,11.24918,7.916925,14.21601,22.36822,32.91058,20.08985,24.906,12.25116,17.40031,20.05807,15.64564,27.73957,10.47191,10.47191,8.440797,11.8381,29.52508,9.758536,17.81429,11.18278,15.96872,6.619397,11.13734,4.522176,4.264073,7.401941,11.39777,13.53037,12.46487,13.29647,5.61305,10.32349,10.85144,6.814824,14.03538,4.675601,4.675601,3.771188,5.205367,12.77887,6.104593,10.97071,8.846171,11.94232,29.82702,5.451495,18.79051,11.39999,19.80099,6.093551,17.51826,33.13421,22.77571,25.50402,48.48351,42.08892,26.01124,6.714825,16.30084,16.30084,18.62447,8.5079,47.67388,5.183138,66.60917,7.137635,13.62673,8.039562,15.3715,8.210267,6.479936,9.896671,14.00027,17.72139,8.649761,13.31303,9.209932,17.03154,15.39698,12.84216,17.58298,7.601319,7.601319,4.178482,8.630987,15.57869,7.650613,11.54285,5.90109,11.20707
1260.226,13.62548,22.07963,15.35074,9.668044,16.72769,19.85891,31.18705,24.01316,22.52535,12.03001,20.02973,26.63683,17.27496,28.21421,11.96908,11.96908,11.27353,12.00545,25.78237,11.29579,18.63409,18.08705,19.04458,12.78072,23.08388,16.47281,10.14826,18.22928,22.1664,33.51321,24.39247,22.97498,13.28808,24.69215,29.0314,19.6771,28.82898,12.04669,12.04669,11.98756,14.03012,25.77212,11.13069,22.56921,19.87434,20.67077,10.57586,17.92101,45.0894,10.76443,38.65051,23.55995,70.09065,76.32465,29.90812,30.77115,60.17265,27.03004,44.92538,31.79265,30.85217,30.85217,27.99118,33.82046,31.21516,12.44108,68.83738,42.67606,46.32474,11.59841,22.33739,10.29193,7.865409,13.86334,21.79061,31.37658,15.1722,24.28575,9.521914,8.865164,18.7865,14.19142,28.84738,9.706684,9.706684,6.580756,13.83558,29.14279,13.57578,17.3353,11.59932,17.54075,6.039882,15.43866,7.219525,5.393395,8.253731,14.02403,23.47414,10.47893,14.76412,4.292647,7.783134,9.066253,5.142484,13.68368,5.935622,5.935622,4.406368,7.20336,9.774926,8.811107,7.016588,5.462997,7.4455,12.41314,21.36212,11.2165,7.92611,14.15834,22.22768,32.78525,19.98206,24.87476,12.30387,17.25031,19.99886,15.74231,27.65883,10.39008,10.39008,8.423978,11.79691,29.41382,9.746267,17.68851,10.80054,16.00894,6.604745,11.10598,4.556189,4.259512,7.411403,11.40694,13.4369,12.4565,13.22881,5.601182,10.3019,10.87113,6.851984,14.02995,4.659944,4.659944,3.742559,5.179893,12.81182,6.078856,10.92425,8.790259,11.88675,30.08271,5.442008,18.82682,11.72858,20.03397,6.12526,17.33724,31.6985,23.42605,25.2601,49.20799,42.88639,26.53845,6.778174,16.32918,16.32918,18.71403,8.424435,48.66691,5.229546,68.93238,7.215862,13.71498,8.037681,15.45679,8.212154,6.501363,9.768101,14.23305,18.03502,8.450863,13.22716,9.325711,17.11661,15.46614,12.69189,17.62595,7.554767,7.554767,4.182141,8.605615,15.3092,7.633149,11.59795,5.930441,10.93649
1270.276,13.66011,22.01162,15.37372,9.646927,16.70208,19.87342,31.13557,24.0132,22.48183,12.02884,20.06841,26.65487,17.2357,28.19321,11.90407,11.90407,11.27544,11.94977,25.82809,11.30457,18.63944,18.04879,19.00041,12.8004,23.05288,16.38134,10.11064,18.28329,22.21339,33.53281,24.33097,23.00864,13.23946,24.71569,29.02238,19.68673,28.83501,11.91249,11.91249,11.99581,14.03502,25.77754,11.11957,22.57108,19.92299,20.65287,10.58338,17.92794,45.14973,10.76254,38.67782,23.57682,70.1707,76.43654,29.95874,30.84455,60.38442,27.12379,44.95034,31.79763,30.77231,30.77231,28.0479,33.85925,31.26574,12.433,68.8786,42.72548,46.33377,11.56299,22.39169,10.26485,7.850627,13.82705,21.76987,31.24411,15.07993,24.37275,9.505089,8.895906,18.67309,14.22511,28.81552,9.613035,9.613035,6.569299,13.8172,29.04837,13.58345,17.25276,11.56265,17.46119,5.957884,15.38526,7.177056,5.371488,8.308277,13.97936,23.40632,10.36468,14.82594,4.267064,7.7849,9.093519,5.08248,13.62746,5.892546,5.892546,4.413414,7.239525,9.780047,8.746739,7.0475,5.503535,7.462234,12.45672,21.37895,11.18382,7.935296,14.10068,22.08714,32.65993,19.87426,24.69314,12.35658,17.1003,19.93964,15.83897,27.5781,10.30825,10.30825,8.40716,11.75572,29.30257,9.733999,17.56274,10.41831,16.04917,6.590092,11.07462,4.590202,4.25495,7.420866,11.4161,13.34343,12.44813,13.16367,5.589313,10.28031,10.89083,6.889145,14.02451,4.644287,4.644287,3.71393,5.154419,12.84478,6.05312,10.87779,8.734347,11.83118,30.3384,5.432521,18.86313,12.05716,20.26695,6.156969,17.15623,30.26279,23.06034,25.01618,49.93248,43.68386,27.06565,6.841524,16.35753,16.35753,18.80358,8.34097,49.65993,5.275954,71.25559,7.294089,13.80322,8.035799,15.54208,8.214041,6.52279,9.63953,14.46583,18.34864,8.251964,13.36917,9.441491,17.20168,15.53529,12.54162,17.66891,7.508216,7.508216,4.185799,8.580242,15.03971,7.615684,11.65304,5.959792,10.6659
1280.326,13.69474,21.94361,15.39669,9.625811,16.67648,19.88793,31.0841,23.99567,22.4383,12.02766,20.10708,26.67291,17.19643,28.17222,11.83906,11.83906,11.27735,11.8941,25.87382,11.31334,18.64478,18.01053,18.95623,12.82009,23.02188,16.28988,10.07302,18.3373,22.26038,33.55242,24.29105,23.04229,13.19085,24.73923,29.01336,19.69636,28.84103,11.77829,11.77829,12.00406,14.03993,25.78297,11.10844,22.57296,19.97164,20.63498,10.5909,17.93487,45.21005,10.76066,38.70512,23.59369,70.25075,76.56138,30.00936,30.91795,60.59619,27.21754,44.97529,31.80262,30.69245,30.69245,28.10462,33.89803,31.31631,12.42492,68.91982,42.7749,46.34281,11.52756,22.44599,10.23776,7.835845,13.79076,21.74913,31.11164,15.00903,24.45975,9.488264,8.926648,18.55968,14.2588,28.78365,9.519387,9.519387,6.557843,13.79882,28.95395,13.59111,17.17022,11.52597,17.38164,5.875887,15.33186,7.134588,5.349582,8.362823,13.9347,23.3385,10.24974,14.88776,4.241481,7.786666,9.120786,5.022475,13.57124,5.849471,5.849471,4.42046,7.27569,9.785168,8.682371,7.078413,5.544072,7.478967,12.50031,21.39579,11.15113,7.944481,14.04301,21.94659,32.5346,19.80654,24.51152,12.40929,16.9503,19.88043,15.93563,27.49736,10.22642,10.22642,8.390341,11.71453,29.19131,9.72173,17.43696,10.03608,16.08939,6.57544,11.04326,4.624215,4.250388,7.430328,11.42527,13.24997,12.42745,13.09854,5.577445,10.25872,10.91052,6.926305,14.01908,4.62863,4.62863,3.685301,5.128945,12.87773,6.027383,10.83133,8.678436,11.77561,30.5941,5.423034,18.89944,12.38574,20.49993,6.188678,16.97522,28.87912,22.69462,24.77227,50.65696,44.48134,27.59286,6.904873,16.38588,16.38588,18.89314,8.257504,50.65295,5.322362,73.5788,7.372315,13.89147,8.033917,15.62737,8.215928,6.544217,9.51096,14.69861,18.66227,8.12543,13.51118,9.55727,17.28675,15.60445,12.39135,17.71187,7.461665,7.461665,4.189458,8.554869,14.77021,7.598219,11.70814,5.989143,10.39531
1290.377,13.72937,21.8756,15.41967,9.604694,16.65438,19.90244,31.03263,23.91981,22.39478,12.02398,20.14575,26.68577,17.15716,28.15122,11.77639,11.77639,11.26692,11.83842,25.91954,11.30523,18.65013,17.97227,18.91206,12.83977,22.99088,16.19841,10.0354,18.37251,22.30737,33.57202,24.32277,23.07594,13.17346,24.76278,28.9935,19.70599,28.84705,11.65966,11.65966,11.99863,14.04483,25.78839,11.09358,22.57484,20.02029,20.61708,10.59843,17.9418,45.27037,10.75877,38.73464,23.61056,70.3308,76.7292,30.05997,30.98175,60.80796,27.29979,45.00024,31.8076,30.63012,30.63012,28.14259,33.93681,31.36689,12.41154,68.96104,42.82431,46.35185,11.49214,22.50029,10.21067,7.821063,13.75953,21.7284,30.97917,15.00908,24.54675,9.516002,8.957389,18.45082,14.29249,28.75178,9.442769,9.442769,6.559639,13.78044,28.85953,13.57708,17.08767,11.48929,17.30209,5.793889,15.27846,7.092119,5.327676,8.404018,13.89003,23.27068,10.13256,14.94958,4.262618,7.788432,9.122327,4.96247,13.51502,5.809255,5.809255,4.415633,7.311855,9.790289,8.652102,7.109325,5.584609,7.495701,12.5439,21.41263,11.11845,7.953667,14.00046,21.80605,32.40928,19.87188,24.3299,12.43962,16.80029,19.84839,16.0323,27.41663,10.15497,10.15497,8.381122,11.67335,29.08006,9.732312,17.31118,9.653845,16.12962,6.560788,11.01191,4.658228,4.245826,7.435965,11.43443,13.1565,12.36586,13.0334,5.584773,10.23712,10.92529,6.963465,14.01364,4.616222,4.616222,3.671258,5.103471,12.91069,6.01776,10.78486,8.622524,11.72004,30.84979,5.413547,18.93576,12.71432,20.62047,6.220387,16.79421,27.66824,22.3289,24.79263,51.38145,45.23511,28.12007,6.968222,16.43721,16.43721,18.91197,8.174039,51.64598,5.427125,75.90201,7.450542,13.97972,8.032035,15.71266,8.217815,6.565644,9.411645,14.9314,18.9759,8.239154,13.65319,9.554413,17.37182,15.67096,12.24108,17.75484,7.411683,7.411683,4.183662,8.529497,14.50072,7.563429,11.76323,6.018495,10.12472
1300.427,13.764,21.80759,15.44265,9.583578,16.65436,19.8776,30.98116,23.84394,22.35125,12.01938,20.06523,26.66599,17.11282,28.15562,11.72843,11.72843,11.2321,11.78274,25.96527,11.27522,18.66948,17.96183,18.86789,12.85945,22.95988,16.10694,9.997779,18.28928,22.29039,33.59163,24.35449,23.10959,13.16738,24.71536,28.90539,19.56972,28.86609,11.63907,11.63907,11.96618,14.04974,25.79382,11.07388,22.50688,20.00826,20.59919,10.60595,17.94874,45.3307,10.75689,38.77811,23.62112,70.41085,76.89702,30.11059,31.04206,60.74213,27.3095,45.03753,31.81547,30.67824,30.67824,28.14354,33.9756,31.41747,12.39127,69.02891,42.91377,46.36088,11.45672,22.55459,10.18359,7.806282,13.76012,21.64241,30.8467,15.00913,24.63374,9.559892,8.999267,18.37058,14.27708,28.71203,9.473466,9.473466,6.587628,13.76207,28.76511,13.53493,17.00886,11.51538,17.22254,5.711891,15.22506,7.04965,5.305769,8.361093,13.89162,23.20286,10.01537,15.0114,4.300687,7.745093,8.961776,4.960499,13.44802,5.787054,5.787054,4.38734,7.348019,9.79541,8.666036,7.096709,5.554695,7.512434,12.58749,21.42946,11.08577,7.962852,14.05311,21.70154,32.28395,19.93722,24.14829,12.46185,16.74281,19.98761,15.95165,27.43382,10.14894,10.14894,8.386921,11.63216,28.9688,9.772518,17.32615,9.794398,16.16984,6.546136,10.98055,4.692241,4.241264,7.417496,11.40126,13.06304,12.30427,12.96826,5.599059,10.26681,10.90903,6.968301,14.01036,4.624284,4.624284,3.686041,5.077997,12.94364,6.029025,10.75172,8.606359,11.66447,31.10548,5.40406,18.97207,13.04291,20.03255,6.157313,16.61319,26.45737,21.96318,24.90878,51.97148,45.71351,28.4942,7.268826,16.63341,16.63341,18.79101,8.090573,52.639,5.60754,78.07199,7.675911,14.06796,8.030153,15.79795,8.219702,6.587071,9.496664,14.92891,19.28952,8.352878,13.79519,9.508557,16.95765,15.72086,12.16119,17.74057,7.340089,7.340089,4.159179,8.504124,14.23123,7.506177,11.75039,6.001353,9.854129
1310.477,13.79863,21.73958,15.46563,9.562462,16.65435,19.81922,30.94713,23.76807,22.30773,12.01479,19.97683,26.64622,17.06749,28.17433,11.68046,11.68046,11.19729,11.72707,25.92033,11.2452,18.68976,17.95323,18.82372,12.87913,22.92888,16.01548,9.960158,18.20604,22.2189,33.5329,24.38621,23.14325,13.16131,24.66324,28.81729,19.40533,28.89246,11.61848,11.61848,11.93373,14.05464,25.7449,11.05417,22.43429,19.99222,20.58129,10.61347,17.95567,45.39102,10.755,38.82158,23.62629,70.47775,77.06484,30.16121,31.10238,60.65794,27.31922,45.07719,31.82497,30.72635,30.72635,28.14448,34.01438,31.4042,12.37101,69.09854,43.00587,46.36992,11.42129,22.60889,10.1565,7.7915,13.76072,21.50082,30.7873,15.00918,24.72074,9.603782,9.041881,18.29034,14.25221,28.66783,9.504163,9.504163,6.615617,13.74369,28.6571,13.49277,16.93028,11.54562,17.14298,5.629893,15.17166,7.007181,5.283863,8.318169,13.93261,23.08756,9.898184,15.07322,4.338757,7.69877,8.801225,4.969708,13.37494,5.764853,5.764853,4.359047,7.384184,9.77865,8.67997,7.081214,5.520122,7.529168,12.63108,21.4463,11.05309,7.972038,14.10576,21.62773,32.30069,20.00255,23.96667,12.48408,16.69145,20.12683,15.83684,27.50623,10.14292,10.14292,8.39272,11.59097,29.23187,9.812724,17.35042,9.969525,16.21006,6.531484,10.94919,4.726254,4.236702,7.399027,11.33202,13.01404,12.24268,12.90312,5.613345,10.29989,10.89277,6.966911,14.00828,4.632347,4.632347,3.700824,5.052523,12.81801,6.040291,10.71946,8.592823,11.6089,31.36117,5.394573,19.00838,13.37149,19.44462,6.013487,17.34135,25.24649,21.59746,25.02493,52.55262,46.19191,28.83885,7.703193,16.82961,16.82961,18.67006,8.007108,53.28326,5.787955,80.23185,7.911011,14.15621,8.028272,15.88325,8.221588,6.608499,9.581683,14.72599,19.2774,8.466602,13.9372,9.4627,16.51045,15.77075,12.09485,17.69404,7.268496,7.268496,4.134697,8.478752,14.2256,7.448925,11.73306,5.981136,9.58354
1320.527,13.83326,21.67157,15.48861,9.541345,16.65433,19.76085,30.91633,23.69221,22.2642,12.01019,19.88843,26.62645,17.02216,28.19304,11.6325,11.6325,11.16247,11.67139,25.85856,11.21519,18.71005,17.94462,18.77954,12.89881,22.89788,15.92401,9.922538,18.12281,22.14742,33.45964,24.41792,23.1769,13.15523,24.61113,28.72918,19.24094,28.91884,11.5979,11.5979,11.90128,14.05954,25.6859,11.03447,22.36171,19.97618,20.56339,10.621,17.9626,45.45134,10.75312,38.86505,23.63147,70.54221,77.23266,30.21183,31.1627,60.57376,27.32893,45.11686,31.83447,30.77446,30.77446,28.14542,34.05317,31.37908,12.35074,69.16817,43.09797,46.37896,11.38587,22.66319,10.12942,7.776718,13.76131,21.35923,30.74147,15.00923,24.80774,9.647671,9.084495,18.21011,14.22734,28.62362,9.534859,9.534859,6.643607,13.72531,28.54657,13.45062,16.85171,11.57586,17.06343,5.547895,15.11826,6.964713,5.261957,8.275244,13.9736,22.96344,9.780998,15.13504,4.376827,7.652447,8.640673,4.978917,13.30187,5.742652,5.742652,4.330754,7.420349,9.757829,8.693905,7.065719,5.485548,7.545901,12.67467,21.46313,11.02041,7.981223,14.15842,21.55392,32.3438,20.06789,23.78505,12.50631,16.64009,20.26605,15.72204,27.57864,10.13689,10.13689,8.398519,11.54978,29.56442,9.85293,17.37469,10.14465,16.25029,6.516832,10.91783,4.760266,4.23214,7.380559,11.26279,12.9733,12.18109,12.83798,5.627631,10.33298,10.87651,6.96552,14.00621,4.64041,4.64041,3.715607,5.027049,12.66294,6.051556,10.6872,8.579286,11.55332,31.61686,5.385087,19.04469,13.70007,18.8567,5.869662,18.23823,24.03561,21.23174,25.14108,53.13376,46.67031,29.1835,8.137561,17.0258,17.0258,18.54911,7.923642,53.8628,5.96837,82.3917,8.146111,14.24446,8.02639,15.96854,8.223475,6.629926,9.666702,14.52306,19.20483,8.580327,14.07921,9.416844,16.06326,15.82064,12.02851,17.6475,7.196902,7.196902,4.110215,8.453379,14.26894,7.391674,11.71573,5.96092,9.312951
1330.577,13.86789,21.60356,15.51158,9.520229,16.65432,19.70248,30.88553,23.61634,22.22068,12.00559,19.80002,26.60667,16.97683,28.21175,11.58453,11.58453,11.12766,11.61276,25.79679,11.18517,18.73033,17.93602,18.73537,12.91849,22.86688,15.83255,9.884918,18.03957,22.07593,33.38637,24.44964,23.21055,13.14916,24.55902,28.64107,19.07656,28.94521,11.57731,11.57731,11.86883,14.0166,25.6269,11.01476,22.28913,19.96014,20.5455,10.62852,17.96953,45.51167,10.75124,38.90851,23.63665,70.60667,77.40048,30.26245,31.22302,60.48957,27.33865,45.15652,31.84397,30.82258,30.82258,28.14637,34.02252,31.35396,12.33048,69.2378,43.19007,46.38799,11.35044,22.71749,10.10233,7.761936,13.7619,21.21764,30.69563,15.00928,24.89474,9.691561,9.127109,18.12987,14.20247,28.57942,9.565556,9.565556,6.671596,13.68851,28.43603,13.40846,16.77314,11.6061,16.98388,5.465897,15.06486,6.922244,5.240051,8.23232,14.0146,22.83933,9.663813,15.19686,4.414896,7.606125,8.480122,4.988126,13.22879,5.720451,5.720451,4.302461,7.40444,9.737007,8.707839,7.050223,5.450975,7.562635,12.71826,21.47997,10.98772,7.990409,14.21107,21.4801,32.38691,20.13323,23.60343,12.52854,16.58874,20.40527,15.60723,27.65105,10.13086,10.13086,8.404318,11.57563,29.89696,9.893136,17.39896,10.31978,16.29051,6.50218,10.88648,4.794279,4.227578,7.36209,11.19355,12.93256,12.11951,12.77284,5.641917,10.36606,10.86025,6.964129,14.00414,4.648472,4.648472,3.73039,5.0259,12.50787,6.062821,10.65494,8.56575,11.49775,31.87255,5.3756,19.081,14.02865,18.26878,5.725836,19.13511,22.82473,20.86603,25.25723,53.7149,47.14871,29.52814,8.571929,17.222,17.222,18.42815,8.247558,54.44233,6.148784,84.55156,8.381211,14.3327,8.024508,16.05383,8.225362,6.651353,9.751721,14.32013,19.13226,8.694051,14.22122,9.370988,15.61607,15.87054,11.96218,17.60097,7.125308,7.125308,4.085732,8.383892,14.31229,7.334422,11.69839,5.940704,9.042362
1340.628,13.90252,21.53555,15.53456,9.503022,16.65431,19.6441,30.85473,23.54047,22.17715,12.001,19.71162,26.5869,16.93151,28.23046,11.53657,11.53657,11.09284,11.55061,25.73502,11.15516,18.75061,17.92742,18.6912,12.93818,22.83588,15.74108,9.871905,17.95634,22.00444,33.31311,24.48136,23.2442,13.14309,24.5069,28.55297,18.91217,28.97158,11.55672,11.55672,11.83638,13.91645,25.56791,10.99506,22.21654,19.94409,20.5276,10.63604,17.97646,45.57199,10.75167,38.95198,23.64182,70.67114,77.5683,30.31307,31.28334,60.40539,27.34837,45.19618,31.85347,30.87069,30.87069,28.14731,33.90886,31.32883,12.31021,69.30743,43.28217,46.39703,11.31502,22.7718,10.07524,7.764208,13.7625,21.07605,30.6498,15.00933,24.98174,9.735451,9.169724,18.04963,14.1776,28.53521,9.596252,9.596252,6.699585,13.62969,28.3255,13.36631,16.69457,11.63635,16.90433,5.3839,15.01146,6.879775,5.188145,8.189395,14.05559,22.71521,9.546627,15.25868,4.452966,7.559802,8.319571,4.997335,13.15571,5.698251,5.698251,4.274168,7.326271,9.716186,8.721773,7.034728,5.416402,7.579368,12.76185,21.4968,10.95504,7.95978,14.26372,21.40629,32.43002,20.19857,23.42182,12.55077,16.53738,20.54449,15.49243,27.72346,10.12484,10.12484,8.410117,11.68163,30.2295,9.933342,17.42324,10.49491,16.33073,6.487528,10.85512,4.828292,4.237532,7.343622,11.12431,12.89181,12.05792,12.70771,5.656203,10.39914,10.84399,6.962738,14.00206,4.656535,4.656535,3.745173,5.053832,12.35281,6.074086,10.62268,8.552214,11.44218,32.12824,5.366113,19.11731,14.25192,17.68085,5.58201,20.032,21.61385,20.50031,25.37338,54.29604,47.62711,29.87279,9.006296,17.41819,17.41819,18.3072,9.058545,55.02187,6.329199,86.71142,8.61631,14.42095,8.022626,16.13912,8.227249,6.591983,9.83674,14.11721,19.05968,8.807775,14.36323,9.325131,15.16888,15.92043,11.89584,17.55444,7.053714,7.053714,4.06125,8.26166,14.35563,7.277171,11.68106,5.920487,8.771772
1350.678,13.89888,21.46754,15.55754,9.487057,16.65429,19.58573,30.82394,23.46461,22.13363,11.9964,19.62322,26.56712,16.88618,28.24917,11.48861,11.48861,11.05803,11.48845,25.67325,11.12514,18.77089,17.91882,18.64489,12.93557,22.80488,15.64962,9.866709,17.87311,21.93296,33.23985,24.51308,23.27786,13.13701,24.45479,28.46486,18.74778,28.99796,11.53613,11.53613,11.80393,13.81629,25.50891,10.97536,22.14396,19.92805,20.479,10.63975,17.98339,45.63232,10.75283,38.99545,23.647,70.7356,77.73612,30.36368,31.34365,60.3212,27.35808,45.23585,31.86297,30.9188,30.9188,28.14825,33.7952,31.30371,12.28995,69.37707,43.37427,46.41154,11.27927,22.8261,10.04816,7.771897,13.76309,20.93446,30.60396,15.00939,25.06873,9.77934,9.212338,17.9694,14.15273,28.49101,9.626949,9.626949,6.727574,13.57088,28.21497,13.32415,16.616,11.66659,16.83603,5.348357,14.95806,6.837306,5.126712,8.14647,14.09658,22.5911,9.429441,15.3205,4.491036,7.51348,8.15902,5.006545,13.08264,5.67605,5.67605,4.245875,7.248102,9.695365,8.735708,7.019233,5.381828,7.589142,12.76206,21.51364,10.92236,7.916506,14.31638,21.33248,32.47313,20.26391,23.2402,12.57299,16.48602,20.68371,15.37762,27.79587,10.11881,10.11881,8.415916,11.78763,30.56204,9.973548,17.44751,10.67003,16.46936,6.477529,10.82376,4.862305,4.252095,7.325153,11.05508,12.85107,11.99633,12.64257,5.67049,10.43222,10.82773,6.961347,13.99999,4.664598,4.664598,3.759957,5.081765,12.19774,6.085351,10.59042,8.538677,11.40308,32.06283,5.356626,19.15362,14.44173,17.09293,5.438184,20.92888,20.40298,20.13459,25.48953,54.87718,48.10551,30.21744,9.440664,17.61439,17.61439,18.18624,9.869531,55.6014,6.509614,88.87127,8.85141,14.57137,8.07699,16.22441,8.229136,6.506951,9.921759,13.91428,18.98711,8.921499,14.50523,9.279275,14.72169,15.97032,11.82951,17.5079,6.98212,6.98212,4.036768,8.139427,14.39897,7.219919,11.66373,5.900271,8.70091
